Unnamed: 0,question,query,schema
67275,What are the teams that have won the least number of championships?,"SELECT team_id, COUNT(*) FROM team GROUP BY team_id ORDER BY COUNT(*) ASC LIMIT 5;","
CREATE TABLE country (
	country_id INTEGER, 
	country_name TEXT, 
	capital TEXT, 
	official_native_language TEXT
)


CREATE TABLE match_season (
	season REAL, 
	player TEXT, 
	position TEXT, 
	country INTEGER, 
	team INTEGER, 
	draft_pick_number INTEGER, 
	draft_class TEXT, 
	college TEXT
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE team (
	year INTEGER, 
	league_id TEXT, 
	team_id TEXT, 
	franchise_id TEXT, 
	div_id TEXT, 
	rank INTEGER, 
	g INTEGER, 
	ghome INTEGER, 
	w INTEGER, 
	l INTEGER, 
	div_win TEXT, 
	wc_win TEXT, 
	lg_win TEXT, 
	ws_win TEXT, 
	r INTEGER, 
	ab INTEGER, 
	h INTEGER, 
	double INTEGER, 
	triple INTEGER, 
	hr INTEGER, 
	bb INTEGER, 
	so INTEGER, 
	sb INTEGER, 
	cs INTEGER, 
	hbp INTEGER, 
	sf INTEGER, 
	ra INTEGER, 
	er INTEGER, 
	era INTEGER, 
	cg INTEGER, 
	sho INTEGER, 
	sv INTEGER, 
	ipouts INTEGER, 
	ha INTEGER, 
	hra INTEGER, 
	bba INTEGER, 
	soa INTEGER, 
	e INTEGER, 
	dp INTEGER, 
	fp INTEGER, 
	name TEXT, 
	park TEXT, 
	attendance INTEGER, 
	bpf INTEGER, 
	ppf INTEGER, 
	team_id_br TEXT, 
	team_id_lahman45 TEXT, 
	team_id_retro TEXT
)"
67277,What is the total number of games won and lost?,SELECT SUM(w) + SUM(l) FROM team;,"
CREATE TABLE country (
	country_id INTEGER, 
	country_name TEXT, 
	capital TEXT, 
	official_native_language TEXT
)


CREATE TABLE match_season (
	season REAL, 
	player TEXT, 
	position TEXT, 
	country INTEGER, 
	team INTEGER, 
	draft_pick_number INTEGER, 
	draft_class TEXT, 
	college TEXT
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE team (
	year INTEGER, 
	league_id TEXT, 
	team_id TEXT, 
	franchise_id TEXT, 
	div_id TEXT, 
	rank INTEGER, 
	g INTEGER, 
	ghome INTEGER, 
	w INTEGER, 
	l INTEGER, 
	div_win TEXT, 
	wc_win TEXT, 
	lg_win TEXT, 
	ws_win TEXT, 
	r INTEGER, 
	ab INTEGER, 
	h INTEGER, 
	double INTEGER, 
	triple INTEGER, 
	hr INTEGER, 
	bb INTEGER, 
	so INTEGER, 
	sb INTEGER, 
	cs INTEGER, 
	hbp INTEGER, 
	sf INTEGER, 
	ra INTEGER, 
	er INTEGER, 
	era INTEGER, 
	cg INTEGER, 
	sho INTEGER, 
	sv INTEGER, 
	ipouts INTEGER, 
	ha INTEGER, 
	hra INTEGER, 
	bba INTEGER, 
	soa INTEGER, 
	e INTEGER, 
	dp INTEGER, 
	fp INTEGER, 
	name TEXT, 
	park TEXT, 
	attendance INTEGER, 
	bpf INTEGER, 
	ppf INTEGER, 
	team_id_br TEXT, 
	team_id_lahman45 TEXT, 
	team_id_retro TEXT
)"
67278,What are the team names in a specific season?,SELECT name FROM team WHERE year = 2016;,"
CREATE TABLE country (
	country_id INTEGER, 
	country_name TEXT, 
	capital TEXT, 
	official_native_language TEXT
)


CREATE TABLE match_season (
	season REAL, 
	player TEXT, 
	position TEXT, 
	country INTEGER, 
	team INTEGER, 
	draft_pick_number INTEGER, 
	draft_class TEXT, 
	college TEXT
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE team (
	year INTEGER, 
	league_id TEXT, 
	team_id TEXT, 
	franchise_id TEXT, 
	div_id TEXT, 
	rank INTEGER, 
	g INTEGER, 
	ghome INTEGER, 
	w INTEGER, 
	l INTEGER, 
	div_win TEXT, 
	wc_win TEXT, 
	lg_win TEXT, 
	ws_win TEXT, 
	r INTEGER, 
	ab INTEGER, 
	h INTEGER, 
	double INTEGER, 
	triple INTEGER, 
	hr INTEGER, 
	bb INTEGER, 
	so INTEGER, 
	sb INTEGER, 
	cs INTEGER, 
	hbp INTEGER, 
	sf INTEGER, 
	ra INTEGER, 
	er INTEGER, 
	era INTEGER, 
	cg INTEGER, 
	sho INTEGER, 
	sv INTEGER, 
	ipouts INTEGER, 
	ha INTEGER, 
	hra INTEGER, 
	bba INTEGER, 
	soa INTEGER, 
	e INTEGER, 
	dp INTEGER, 
	fp INTEGER, 
	name TEXT, 
	park TEXT, 
	attendance INTEGER, 
	bpf INTEGER, 
	ppf INTEGER, 
	team_id_br TEXT, 
	team_id_lahman45 TEXT, 
	team_id_retro TEXT
)"
67279,What is the average birth_year of players from Italy?,SELECT AVG(birth_year) FROM player WHERE birth_country = 'Italy';,"
CREATE TABLE country (
	country_id INTEGER, 
	country_name TEXT, 
	capital TEXT, 
	official_native_language TEXT
)


CREATE TABLE match_season (
	season REAL, 
	player TEXT, 
	position TEXT, 
	country INTEGER, 
	team INTEGER, 
	draft_pick_number INTEGER, 
	draft_class TEXT, 
	college TEXT
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE team (
	year INTEGER, 
	league_id TEXT, 
	team_id TEXT, 
	franchise_id TEXT, 
	div_id TEXT, 
	rank INTEGER, 
	g INTEGER, 
	ghome INTEGER, 
	w INTEGER, 
	l INTEGER, 
	div_win TEXT, 
	wc_win TEXT, 
	lg_win TEXT, 
	ws_win TEXT, 
	r INTEGER, 
	ab INTEGER, 
	h INTEGER, 
	double INTEGER, 
	triple INTEGER, 
	hr INTEGER, 
	bb INTEGER, 
	so INTEGER, 
	sb INTEGER, 
	cs INTEGER, 
	hbp INTEGER, 
	sf INTEGER, 
	ra INTEGER, 
	er INTEGER, 
	era INTEGER, 
	cg INTEGER, 
	sho INTEGER, 
	sv INTEGER, 
	ipouts INTEGER, 
	ha INTEGER, 
	hra INTEGER, 
	bba INTEGER, 
	soa INTEGER, 
	e INTEGER, 
	dp INTEGER, 
	fp INTEGER, 
	name TEXT, 
	park TEXT, 
	attendance INTEGER, 
	bpf INTEGER, 
	ppf INTEGER, 
	team_id_br TEXT, 
	team_id_lahman45 TEXT, 
	team_id_retro TEXT
)"
67280,What enzymes are related to Porphyria?,SELECT e.name FROM enzyme e WHERE e.porphyria = 'Yes',"
CREATE TABLE enzyme (
	id INTEGER, 
	name TEXT, 
	location TEXT, 
	product TEXT, 
	chromosome TEXT, 
	omim INTEGER, 
	porphyria TEXT
)


CREATE TABLE medicine (
	id INTEGER, 
	name TEXT, 
	trade_name TEXT, 
	fda_approved TEXT
)


CREATE TABLE medicine_enzyme_interaction (
	enzyme_id INTEGER, 
	medicine_id INTEGER, 
	interaction_type TEXT
)"
67281,What medicines are FDA approved?,SELECT m.name FROM medicine m WHERE m.fda_approved = 'Yes',"
CREATE TABLE enzyme (
	id INTEGER, 
	name TEXT, 
	location TEXT, 
	product TEXT, 
	chromosome TEXT, 
	omim INTEGER, 
	porphyria TEXT
)


CREATE TABLE medicine (
	id INTEGER, 
	name TEXT, 
	trade_name TEXT, 
	fda_approved TEXT
)


CREATE TABLE medicine_enzyme_interaction (
	enzyme_id INTEGER, 
	medicine_id INTEGER, 
	interaction_type TEXT
)"
67282,What is the frequency of different medicine types?,"SELECT COUNT(*) AS freq, m.trade_name FROM medicine m GROUP BY m.trade_name","
CREATE TABLE enzyme (
	id INTEGER, 
	name TEXT, 
	location TEXT, 
	product TEXT, 
	chromosome TEXT, 
	omim INTEGER, 
	porphyria TEXT
)


CREATE TABLE medicine (
	id INTEGER, 
	name TEXT, 
	trade_name TEXT, 
	fda_approved TEXT
)


CREATE TABLE medicine_enzyme_interaction (
	enzyme_id INTEGER, 
	medicine_id INTEGER, 
	interaction_type TEXT
)"
67285,What are the top 5 medicines with the most interactions?,"SELECT m.name, COUNT(*) AS freq FROM medicine m JOIN medicine_enzyme_interaction mei ON m.id = mei.medicine_id GROUP BY m.name ORDER BY freq DESC LIMIT 5","
CREATE TABLE enzyme (
	id INTEGER, 
	name TEXT, 
	location TEXT, 
	product TEXT, 
	chromosome TEXT, 
	omim INTEGER, 
	porphyria TEXT
)


CREATE TABLE medicine (
	id INTEGER, 
	name TEXT, 
	trade_name TEXT, 
	fda_approved TEXT
)


CREATE TABLE medicine_enzyme_interaction (
	enzyme_id INTEGER, 
	medicine_id INTEGER, 
	interaction_type TEXT
)"
67286,What is the frequency of enzymes in different chromosomes?,"SELECT e.chromosome, COUNT(*) AS freq FROM enzyme e GROUP BY e.chromosome","
CREATE TABLE enzyme (
	id INTEGER, 
	name TEXT, 
	location TEXT, 
	product TEXT, 
	chromosome TEXT, 
	omim INTEGER, 
	porphyria TEXT
)


CREATE TABLE medicine (
	id INTEGER, 
	name TEXT, 
	trade_name TEXT, 
	fda_approved TEXT
)


CREATE TABLE medicine_enzyme_interaction (
	enzyme_id INTEGER, 
	medicine_id INTEGER, 
	interaction_type TEXT
)"
67287,What is the most common interaction type?,"SELECT mei.interaction_type, COUNT(*) AS freq FROM medicine_enzyme_interaction mei GROUP BY mei.interaction_type ORDER BY freq DESC LIMIT 1","
CREATE TABLE enzyme (
	id INTEGER, 
	name TEXT, 
	location TEXT, 
	product TEXT, 
	chromosome TEXT, 
	omim INTEGER, 
	porphyria TEXT
)


CREATE TABLE medicine (
	id INTEGER, 
	name TEXT, 
	trade_name TEXT, 
	fda_approved TEXT
)


CREATE TABLE medicine_enzyme_interaction (
	enzyme_id INTEGER, 
	medicine_id INTEGER, 
	interaction_type TEXT
)"
67289,What is the top interaction for each enzyme?,"SELECT e.name, mei.interaction_type FROM enzyme e JOIN medicine_enzyme_interaction mei ON e.id = mei.enzyme_id GROUP BY e.name, mei.interaction_type ORDER BY e.name","
CREATE TABLE enzyme (
	id INTEGER, 
	name TEXT, 
	location TEXT, 
	product TEXT, 
	chromosome TEXT, 
	omim INTEGER, 
	porphyria TEXT
)


CREATE TABLE medicine (
	id INTEGER, 
	name TEXT, 
	trade_name TEXT, 
	fda_approved TEXT
)


CREATE TABLE medicine_enzyme_interaction (
	enzyme_id INTEGER, 
	medicine_id INTEGER, 
	interaction_type TEXT
)"
67290,What is the count of medicines per trade name?,"SELECT m.trade_name, COUNT(*) AS freq FROM medicine m GROUP BY m.trade_name","
CREATE TABLE enzyme (
	id INTEGER, 
	name TEXT, 
	location TEXT, 
	product TEXT, 
	chromosome TEXT, 
	omim INTEGER, 
	porphyria TEXT
)


CREATE TABLE medicine (
	id INTEGER, 
	name TEXT, 
	trade_name TEXT, 
	fda_approved TEXT
)


CREATE TABLE medicine_enzyme_interaction (
	enzyme_id INTEGER, 
	medicine_id INTEGER, 
	interaction_type TEXT
)"
67291,What is the total number of enzymes in chromosomes 1-5?,SELECT COUNT(*) FROM enzyme WHERE chromosome BETWEEN '1' AND '5',"
CREATE TABLE enzyme (
	id INTEGER, 
	name TEXT, 
	location TEXT, 
	product TEXT, 
	chromosome TEXT, 
	omim INTEGER, 
	porphyria TEXT
)


CREATE TABLE medicine (
	id INTEGER, 
	name TEXT, 
	trade_name TEXT, 
	fda_approved TEXT
)


CREATE TABLE medicine_enzyme_interaction (
	enzyme_id INTEGER, 
	medicine_id INTEGER, 
	interaction_type TEXT
)"
67293,What medicines interact with enzymes?,SELECT m.name FROM medicine m JOIN medicine_enzyme_interaction mei ON m.id = mei.medicine_id,"
CREATE TABLE enzyme (
	id INTEGER, 
	name TEXT, 
	location TEXT, 
	product TEXT, 
	chromosome TEXT, 
	omim INTEGER, 
	porphyria TEXT
)


CREATE TABLE medicine (
	id INTEGER, 
	name TEXT, 
	trade_name TEXT, 
	fda_approved TEXT
)


CREATE TABLE medicine_enzyme_interaction (
	enzyme_id INTEGER, 
	medicine_id INTEGER, 
	interaction_type TEXT
)"
67294,What are the most common enzyme locations?,"SELECT e.location, COUNT(*) AS freq FROM enzyme e GROUP BY e.location ORDER BY freq DESC LIMIT 5","
CREATE TABLE enzyme (
	id INTEGER, 
	name TEXT, 
	location TEXT, 
	product TEXT, 
	chromosome TEXT, 
	omim INTEGER, 
	porphyria TEXT
)


CREATE TABLE medicine (
	id INTEGER, 
	name TEXT, 
	trade_name TEXT, 
	fda_approved TEXT
)


CREATE TABLE medicine_enzyme_interaction (
	enzyme_id INTEGER, 
	medicine_id INTEGER, 
	interaction_type TEXT
)"
67295,What is the count of enzymes per chromosome location?,"SELECT e.location, COUNT(*) AS freq FROM enzyme e GROUP BY e.location","
CREATE TABLE enzyme (
	id INTEGER, 
	name TEXT, 
	location TEXT, 
	product TEXT, 
	chromosome TEXT, 
	omim INTEGER, 
	porphyria TEXT
)


CREATE TABLE medicine (
	id INTEGER, 
	name TEXT, 
	trade_name TEXT, 
	fda_approved TEXT
)


CREATE TABLE medicine_enzyme_interaction (
	enzyme_id INTEGER, 
	medicine_id INTEGER, 
	interaction_type TEXT
)"
67296,What is the interaction frequency for each enzyme?,"SELECT e.name, COUNT(*) AS freq FROM enzyme e JOIN medicine_enzyme_interaction mei ON e.id = mei.enzyme_id GROUP BY e.name","
CREATE TABLE enzyme (
	id INTEGER, 
	name TEXT, 
	location TEXT, 
	product TEXT, 
	chromosome TEXT, 
	omim INTEGER, 
	porphyria TEXT
)


CREATE TABLE medicine (
	id INTEGER, 
	name TEXT, 
	trade_name TEXT, 
	fda_approved TEXT
)


CREATE TABLE medicine_enzyme_interaction (
	enzyme_id INTEGER, 
	medicine_id INTEGER, 
	interaction_type TEXT
)"
67297,What are the top 5 frequent interactors?,"SELECT e.name, COUNT(*) AS freq FROM enzyme e JOIN medicine_enzyme_interaction mei ON e.id = mei.enzyme_id GROUP BY e.name ORDER BY freq DESC LIMIT 5","
CREATE TABLE enzyme (
	id INTEGER, 
	name TEXT, 
	location TEXT, 
	product TEXT, 
	chromosome TEXT, 
	omim INTEGER, 
	porphyria TEXT
)


CREATE TABLE medicine (
	id INTEGER, 
	name TEXT, 
	trade_name TEXT, 
	fda_approved TEXT
)


CREATE TABLE medicine_enzyme_interaction (
	enzyme_id INTEGER, 
	medicine_id INTEGER, 
	interaction_type TEXT
)"
67298,What is the count of enzymes per product?,"SELECT e.product, COUNT(*) AS freq FROM enzyme e GROUP BY e.product","
CREATE TABLE enzyme (
	id INTEGER, 
	name TEXT, 
	location TEXT, 
	product TEXT, 
	chromosome TEXT, 
	omim INTEGER, 
	porphyria TEXT
)


CREATE TABLE medicine (
	id INTEGER, 
	name TEXT, 
	trade_name TEXT, 
	fda_approved TEXT
)


CREATE TABLE medicine_enzyme_interaction (
	enzyme_id INTEGER, 
	medicine_id INTEGER, 
	interaction_type TEXT
)"
67299,What is the total number of enzymes related to Porphyria?,SELECT COUNT(*) FROM enzyme WHERE porphyria = 'Yes',"
CREATE TABLE enzyme (
	id INTEGER, 
	name TEXT, 
	location TEXT, 
	product TEXT, 
	chromosome TEXT, 
	omim INTEGER, 
	porphyria TEXT
)


CREATE TABLE medicine (
	id INTEGER, 
	name TEXT, 
	trade_name TEXT, 
	fda_approved TEXT
)


CREATE TABLE medicine_enzyme_interaction (
	enzyme_id INTEGER, 
	medicine_id INTEGER, 
	interaction_type TEXT
)"
67300,What are the most frequent Porphyria-related enzymes?,"SELECT e.name, COUNT(*) AS freq FROM enzyme e WHERE e.porphyria = 'Yes' GROUP BY e.name ORDER BY freq DESC LIMIT 5","
CREATE TABLE enzyme (
	id INTEGER, 
	name TEXT, 
	location TEXT, 
	product TEXT, 
	chromosome TEXT, 
	omim INTEGER, 
	porphyria TEXT
)


CREATE TABLE medicine (
	id INTEGER, 
	name TEXT, 
	trade_name TEXT, 
	fda_approved TEXT
)


CREATE TABLE medicine_enzyme_interaction (
	enzyme_id INTEGER, 
	medicine_id INTEGER, 
	interaction_type TEXT
)"
67301,What medicines are related to specific Porphyria-related enzymes?,SELECT m.name FROM medicine m JOIN medicine_enzyme_interaction mei ON m.id = mei.medicine_id JOIN enzyme e ON mei.enzyme_id = e.id WHERE e.porphyria = 'Yes',"
CREATE TABLE enzyme (
	id INTEGER, 
	name TEXT, 
	location TEXT, 
	product TEXT, 
	chromosome TEXT, 
	omim INTEGER, 
	porphyria TEXT
)


CREATE TABLE medicine (
	id INTEGER, 
	name TEXT, 
	trade_name TEXT, 
	fda_approved TEXT
)


CREATE TABLE medicine_enzyme_interaction (
	enzyme_id INTEGER, 
	medicine_id INTEGER, 
	interaction_type TEXT
)"
67302,What is the top interaction for each Porphyria-related enzyme?,"SELECT e.name, mei.interaction_type FROM enzyme e JOIN medicine_enzyme_interaction mei ON e.id = mei.enzyme_id WHERE e.porphyria = 'Yes' GROUP BY e.name, mei.interaction_type ORDER BY e.name","
CREATE TABLE enzyme (
	id INTEGER, 
	name TEXT, 
	location TEXT, 
	product TEXT, 
	chromosome TEXT, 
	omim INTEGER, 
	porphyria TEXT
)


CREATE TABLE medicine (
	id INTEGER, 
	name TEXT, 
	trade_name TEXT, 
	fda_approved TEXT
)


CREATE TABLE medicine_enzyme_interaction (
	enzyme_id INTEGER, 
	medicine_id INTEGER, 
	interaction_type TEXT
)"
67303,What is the count of Porphyria-related enzymes in each chromosome?,"SELECT e.chromosome, COUNT(*) AS freq FROM enzyme e WHERE e.porphyria = 'Yes' GROUP BY e.chromosome","
CREATE TABLE enzyme (
	id INTEGER, 
	name TEXT, 
	location TEXT, 
	product TEXT, 
	chromosome TEXT, 
	omim INTEGER, 
	porphyria TEXT
)


CREATE TABLE medicine (
	id INTEGER, 
	name TEXT, 
	trade_name TEXT, 
	fda_approved TEXT
)


CREATE TABLE medicine_enzyme_interaction (
	enzyme_id INTEGER, 
	medicine_id INTEGER, 
	interaction_type TEXT
)"
67309,List all the museums in a specific year?,SELECT * FROM museum WHERE EXTRACT(YEAR FROM current_timestamp) = '2022',"
CREATE TABLE museum (
	museum_id INTEGER, 
	name TEXT, 
	num_of_staff INTEGER, 
	open_year TEXT
)


CREATE TABLE visit (
	museum_id INTEGER, 
	visitor_id TEXT, 
	num_of_ticket INTEGER, 
	total_spent REAL
)


CREATE TABLE visitor (
	id INTEGER, 
	name TEXT, 
	level_of_membership INTEGER, 
	age INTEGER
)"
67310,What are the top 3 museums with the most staff?,SELECT * FROM museum ORDER BY num_of_staff DESC LIMIT 3,"
CREATE TABLE museum (
	museum_id INTEGER, 
	name TEXT, 
	num_of_staff INTEGER, 
	open_year TEXT
)


CREATE TABLE visit (
	museum_id INTEGER, 
	visitor_id TEXT, 
	num_of_ticket INTEGER, 
	total_spent REAL
)


CREATE TABLE visitor (
	id INTEGER, 
	name TEXT, 
	level_of_membership INTEGER, 
	age INTEGER
)"
67311,What are the top 3 visitors with the most frequent visits?,SELECT * FROM visit ORDER BY num_of_ticket DESC LIMIT 3,"
CREATE TABLE museum (
	museum_id INTEGER, 
	name TEXT, 
	num_of_staff INTEGER, 
	open_year TEXT
)


CREATE TABLE visit (
	museum_id INTEGER, 
	visitor_id TEXT, 
	num_of_ticket INTEGER, 
	total_spent REAL
)


CREATE TABLE visitor (
	id INTEGER, 
	name TEXT, 
	level_of_membership INTEGER, 
	age INTEGER
)"
67313,What is the total number of staff in each museum?,SELECT COUNT(*) FROM visit GROUP BY museum_id,"
CREATE TABLE museum (
	museum_id INTEGER, 
	name TEXT, 
	num_of_staff INTEGER, 
	open_year TEXT
)


CREATE TABLE visit (
	museum_id INTEGER, 
	visitor_id TEXT, 
	num_of_ticket INTEGER, 
	total_spent REAL
)


CREATE TABLE visitor (
	id INTEGER, 
	name TEXT, 
	level_of_membership INTEGER, 
	age INTEGER
)"
67314,What are the top 3 museums with the most frequent visits?,SELECT * FROM museum ORDER BY (SELECT COUNT(*) FROM visit WHERE visit.museum_id = museum.museum_id) DESC LIMIT 3,"
CREATE TABLE museum (
	museum_id INTEGER, 
	name TEXT, 
	num_of_staff INTEGER, 
	open_year TEXT
)


CREATE TABLE visit (
	museum_id INTEGER, 
	visitor_id TEXT, 
	num_of_ticket INTEGER, 
	total_spent REAL
)


CREATE TABLE visitor (
	id INTEGER, 
	name TEXT, 
	level_of_membership INTEGER, 
	age INTEGER
)"
67315,What are the top 3 visitors with the most amount spent?,SELECT * FROM visit ORDER BY total_spent DESC LIMIT 3,"
CREATE TABLE museum (
	museum_id INTEGER, 
	name TEXT, 
	num_of_staff INTEGER, 
	open_year TEXT
)


CREATE TABLE visit (
	museum_id INTEGER, 
	visitor_id TEXT, 
	num_of_ticket INTEGER, 
	total_spent REAL
)


CREATE TABLE visitor (
	id INTEGER, 
	name TEXT, 
	level_of_membership INTEGER, 
	age INTEGER
)"
67316,What is the average number of staff in each region?,SELECT AVG(num_of_staff) FROM museum GROUP BY (EXTRACT(region FROM current_timestamp)),"
CREATE TABLE museum (
	museum_id INTEGER, 
	name TEXT, 
	num_of_staff INTEGER, 
	open_year TEXT
)


CREATE TABLE visit (
	museum_id INTEGER, 
	visitor_id TEXT, 
	num_of_ticket INTEGER, 
	total_spent REAL
)


CREATE TABLE visitor (
	id INTEGER, 
	name TEXT, 
	level_of_membership INTEGER, 
	age INTEGER
)"
67317,What is the average age of visitors in each demographic group?,SELECT AVG(age) FROM visitor GROUP BY level_of_membership,"
CREATE TABLE museum (
	museum_id INTEGER, 
	name TEXT, 
	num_of_staff INTEGER, 
	open_year TEXT
)


CREATE TABLE visit (
	museum_id INTEGER, 
	visitor_id TEXT, 
	num_of_ticket INTEGER, 
	total_spent REAL
)


CREATE TABLE visitor (
	id INTEGER, 
	name TEXT, 
	level_of_membership INTEGER, 
	age INTEGER
)"
67318,What is the average number of staff in each department?,SELECT AVG(num_of_staff) FROM museum GROUP BY open_year,"
CREATE TABLE museum (
	museum_id INTEGER, 
	name TEXT, 
	num_of_staff INTEGER, 
	open_year TEXT
)


CREATE TABLE visit (
	museum_id INTEGER, 
	visitor_id TEXT, 
	num_of_ticket INTEGER, 
	total_spent REAL
)


CREATE TABLE visitor (
	id INTEGER, 
	name TEXT, 
	level_of_membership INTEGER, 
	age INTEGER
)"
67320,What is the average age of visitors in each region?,SELECT AVG(age) FROM visitor GROUP BY (EXTRACT(region FROM current_timestamp)),"
CREATE TABLE museum (
	museum_id INTEGER, 
	name TEXT, 
	num_of_staff INTEGER, 
	open_year TEXT
)


CREATE TABLE visit (
	museum_id INTEGER, 
	visitor_id TEXT, 
	num_of_ticket INTEGER, 
	total_spent REAL
)


CREATE TABLE visitor (
	id INTEGER, 
	name TEXT, 
	level_of_membership INTEGER, 
	age INTEGER
)"
67321,What are the top 5 musicals by award?,"SELECT name, COUNT(*) AS count FROM musical GROUP BY name ORDER BY count DESC LIMIT 5","
CREATE TABLE actor (
	actor_id INTEGER, 
	name TEXT, 
	musical_id INTEGER, 
	character TEXT, 
	duration TEXT, 
	age INTEGER
)


CREATE TABLE musical (
	musical_id INTEGER, 
	name TEXT, 
	year INTEGER, 
	award TEXT, 
	category TEXT, 
	nominee TEXT, 
	result TEXT
)"
67322,What is the average age of actors in each musical?,"SELECT musical.name, AVG(actor.age) AS avg_age FROM actor JOIN musical ON actor.musical_id = musical.musical_id GROUP BY musical.name","
CREATE TABLE actor (
	actor_id INTEGER, 
	name TEXT, 
	musical_id INTEGER, 
	character TEXT, 
	duration TEXT, 
	age INTEGER
)


CREATE TABLE musical (
	musical_id INTEGER, 
	name TEXT, 
	year INTEGER, 
	award TEXT, 
	category TEXT, 
	nominee TEXT, 
	result TEXT
)"
67323,What are the top 3 musical nominations?,"SELECT award, COUNT(*) AS count FROM musical GROUP BY award ORDER BY count DESC LIMIT 3","
CREATE TABLE actor (
	actor_id INTEGER, 
	name TEXT, 
	musical_id INTEGER, 
	character TEXT, 
	duration TEXT, 
	age INTEGER
)


CREATE TABLE musical (
	musical_id INTEGER, 
	name TEXT, 
	year INTEGER, 
	award TEXT, 
	category TEXT, 
	nominee TEXT, 
	result TEXT
)"
67325,What is the total number of actors in each musical?,"SELECT musical.name, COUNT(*) AS count FROM actor JOIN musical ON actor.musical_id = musical.musical_id GROUP BY musical.name","
CREATE TABLE actor (
	actor_id INTEGER, 
	name TEXT, 
	musical_id INTEGER, 
	character TEXT, 
	duration TEXT, 
	age INTEGER
)


CREATE TABLE musical (
	musical_id INTEGER, 
	name TEXT, 
	year INTEGER, 
	award TEXT, 
	category TEXT, 
	nominee TEXT, 
	result TEXT
)"
67327,What is the most popular musical of the 90s?,"SELECT name, year FROM musical WHERE year BETWEEN 1990 AND 1999 ORDER BY year LIMIT 1","
CREATE TABLE actor (
	actor_id INTEGER, 
	name TEXT, 
	musical_id INTEGER, 
	character TEXT, 
	duration TEXT, 
	age INTEGER
)


CREATE TABLE musical (
	musical_id INTEGER, 
	name TEXT, 
	year INTEGER, 
	award TEXT, 
	category TEXT, 
	nominee TEXT, 
	result TEXT
)"
67328,What musical has the most songs?,"SELECT musical.name, COUNT(*) AS count FROM actor JOIN musical ON actor.musical_id = musical.musical_id WHERE duration IS NOT NULL GROUP BY musical.name ORDER BY count DESC LIMIT 1","
CREATE TABLE actor (
	actor_id INTEGER, 
	name TEXT, 
	musical_id INTEGER, 
	character TEXT, 
	duration TEXT, 
	age INTEGER
)


CREATE TABLE musical (
	musical_id INTEGER, 
	name TEXT, 
	year INTEGER, 
	award TEXT, 
	category TEXT, 
	nominee TEXT, 
	result TEXT
)"
